,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price per Liter mean,Zip Code,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
875,4714,INDIANOLA,15863.58,151.081714286,91,14.0174512472,50125,1219.5,11.6142857143,50.4302857143,4425.84,15549.06,2015-02-03,2016-03-08
876,4715,WEST DES MOINES,32055.9,133.56625,77,14.0539206349,50265,2491.5,10.38125,44.63075,6736.5,16601.64,2015-01-12,2016-03-21
877,4717,BETTENDORF,24231.61,104.898744589,82,17.535616639,52722,1590.93,6.88714285714,35.0509090909,3547.35,10171.06,2015-02-02,2016-02-29
878,4718,WEST DES MOINES,43705.08,198.659454545,77,16.7685627706,50266,2958.0,13.4454545455,66.3027272727,10699.68,10876.68,2015-01-12,2016-03-21
879,4719,WEST DES MOINES,39471.0,148.387218045,77,16.0347440029,50265,2566.5,9.6484962406,49.5857142857,9967.98,12675.84,2015-01-06,2016-03-29
880,4720,CHARITON,52530.54,143.919287671,59,14.4470632746,50049,3808.5,10.4342465753,48.1075068493,11014.5,11145.78,2015-01-13,2016-03-29
881,4721,BURLINGTON,20575.8,178.92,29,17.1239917184,52601,1290.0,11.2173913043,59.6984347826,4266.66,23441.15,2015-01-07,2016-03-30
882,4722,BURLINGTON,27546.24,178.871688312,29,16.4244650588,56201,1887.0,12.2532467532,59.7003896104,5924.4,16548.78,2015-01-14,2016-03-08
883,4723,CEDAR FALLS,23131.62,161.75958042,7,16.2133066933,50613,1638.0,11.4545454545,54.1556643357,5115.96,8607.06,2015-01-13,2016-03-30
884,4724,NEWTON,16069.44,130.645853659,50,13.9417044135,50208,1246.8,10.1365853659,43.7107317073,4803.66,10104.12,2015-01-06,2016-03-29
885,4725,ANKENY,76579.52,76.1227833002,77,17.1797516871,50023,5605.49,5.57205765408,25.426888668,17643.44,6871.43,2015-01-06,2016-03-29
886,4726,ANKENY,57706.32,133.270946882,77,14.3130979875,50021,4213.5,9.73094688222,44.5786143187,11750.16,7972.56,2015-01-08,2016-03-24
887,4727,ANKENY,29915.16,142.453142857,77,15.1332426304,50021,2130.0,10.1428571429,47.5842857143,7239.6,16423.2,2015-01-08,2016-03-23
888,4728,IOWA CITY,26273.55,125.71076555,52,16.8060697198,52240,1775.5,8.495215311,42.0237320574,3810.66,9906.0,2015-01-07,2016-03-30
889,4730,JOHNSTON,28747.08,139.548932039,77,16.4618585298,50131,1873.5,9.09466019417,46.701407767,3697.26,3778.4,2015-02-09,2015-07-20
890,4731,CLIVE,47949.24,156.186449511,77,17.0434930976,50325,2911.5,9.48371335505,52.1382410423,12415.5,39090.48,2015-01-05,2016-03-28
891,4732,CLIVE,39066.48,170.595982533,77,18.8489062175,50325,2219.4,9.69170305677,56.951790393,9086.58,15512.64,2015-01-07,2016-03-30
892,4733,URBANDALE,70577.76,154.775789474,77,15.973271721,50322,4802.7,10.5322368421,51.7040789474,13867.5,10194.83,2015-01-13,2016-03-22
893,4734,URBANDALE,75632.7,146.575,77,14.4440919158,50322,5814.75,11.2688953488,48.9831007752,20300.4,9610.62,2015-01-14,2016-03-30
894,4735,OTTUMWA,28756.4,158.875138122,90,15.2996185214,52501,2214.25,12.2334254144,53.1450276243,3641.22,20291.16,2015-01-07,2016-03-30
895,4736,MARION,30102.1,130.312121212,57,17.0345083488,52302,2139.0,9.25974025974,43.5532467532,6121.8,10380.67,2015-01-06,2016-03-28
896,4738,COUNCIL BLUFFS,35873.07,129.039820144,78,16.1354256595,51501,2610.1,9.38884892086,43.0908273381,7976.08,6642.5,2015-01-06,2016-03-15
897,4739,COUNCIL BLUFFS,16654.32,164.894257426,78,18.6071098538,51503,943.5,9.34158415842,55.1007920792,6154.26,4806.24,2015-01-07,2015-06-03
898,4740,COUNCIL BLUFFS,42117.3,153.153818182,78,16.3232969697,51501,2685.0,9.76363636364,51.1245818182,10141.86,4043.1,2015-01-22,2015-04-06
899,4741,COUNCIL BLUFFS,57777.65,141.95982801,78,15.067029367,51503,4051.5,9.95454545455,47.4259213759,10273.32,51969.06,2015-01-05,2016-03-28
900,4742,COUNCIL BLUFFS,121277.49,124.259723361,78,11.887040886,51501,11412.1,11.6927254098,41.5470594262,39331.89,1446.74,2015-01-07,2016-02-02
901,4743,COUNCIL BLUFFS,239495.25,122.755125577,78,13.1865802432,51503,22377.37,11.4696924654,41.0856637622,56844.35,5050.27,2015-01-08,2016-02-18
902,4744,CEDAR RAPIDS,62928.84,121.017,57,17.1688168498,52402,4535.0,8.72115384615,40.4107307692,17495.08,8801.82,2015-01-13,2016-03-29
903,4745,CEDAR RAPIDS,35374.08,150.528,57,15.063189463,52404,2589.0,11.0170212766,50.3356595745,9674.64,7383.91,2015-01-08,2016-03-31
904,4746,MUSCATINE,17635.38,148.196470588,70,15.4232182873,52761,1267.8,10.6537815126,49.4934453782,5513.88,28859.8,2015-02-23,2016-02-08
905,4747,DAVENPORT,62800.43,165.264289474,82,17.0780866668,52803,4148.92,10.9182105263,55.2134210526,15308.76,5157.33,2015-01-26,2016-03-28
906,4748,DAVENPORT,26753.31,152.876057143,82,17.7231102041,52807,1635.9,9.348,51.0357714286,5019.81,11202.48,2015-01-12,2015-07-20
907,4749,DAVENPORT,30850.57,140.229863636,82,19.8353156587,52804,1839.58,8.36172727273,46.8598181818,7010.47,6164.34,2015-01-12,2016-03-28
908,4750,DAVENPORT,21971.28,152.578333333,82,16.5890043541,52807,1427.1,9.91041666667,50.9995833333,3697.08,22731.51,2015-01-08,2016-03-31
909,4751,DAVENPORT,17851.02,162.282,82,17.1446753247,52806,1077.0,9.79090909091,54.198,5467.02,35618.36,2015-01-14,2016-03-30
910,4752,BURLINGTON,222194.1,174.818332022,29,22.1818602713,52655,11566.47,9.10029110936,58.3139575138,54771.53,6328.93,2015-01-05,2016-03-28
911,4753,ADAIR,8968.53,104.285232558,1,16.9120930233,50002,620.7,7.21744186047,34.818255814,2435.4,3928.38,2015-01-07,2016-03-30
912,4754,WAVERLY,18525.78,150.616097561,9,15.858583043,50677,1242.0,10.0975609756,50.4058536585,5654.34,10210.26,2015-01-12,2016-03-28
913,4755,MASON CITY,13013.49,138.441382979,17,15.597325228,50401,873.0,9.28723404255,46.3391489362,3164.46,8446.16,2015-01-12,2016-03-21
914,4756,MARSHALLTOWN,17203.99,122.885642857,64,17.0179396259,50158,1234.05,8.81464285714,40.9778571429,3371.34,20720.28,2015-01-13,2016-03-22
915,4757,BONDURANT,102966.86,32.2577882206,77,16.6198617323,50035,7796.27,2.44244047619,10.7843671679,22709.22,8898.34,2015-01-14,2016-03-30
916,4759,WATERLOO,18508.46,104.567570621,7,15.8027179177,50703,1394.45,7.87824858757,34.941920904,1300.32,9924.01,2015-01-13,2016-03-15
917,4760,WATERLOO,28168.44,145.19814433,7,14.9036720668,50701,1971.0,10.1597938144,48.4880412371,8580.3,10260.2,2015-01-28,2016-03-30
918,4761,WATERLOO,16844.22,142.747627119,7,14.8759322034,50701,1183.5,10.0296610169,47.7345762712,4956.3,11342.84,2015-01-13,2016-03-29
919,4762,FORT ATKINSON,111496.73,77.3745523942,96,13.2045127609,52144,9102.96,6.31711311589,25.8604580153,25498.43,4738.7,2015-01-07,2016-03-30
920,4764,FORT DODGE,236309.92,98.6268447412,94,20.5956027807,50501,14150.41,5.90584724541,32.9246869783,37272.07,7105.67,2015-02-12,2016-03-31
921,4765,DUBUQUE,25296.01,77.5951226994,31,21.3573075447,52001,1468.37,4.50420245399,25.8949079755,6153.13,4319.22,2015-01-08,2016-03-10
922,4766,DUBUQUE,14558.71,83.1926285714,31,21.6557816327,52003,993.24,5.67565714286,27.7668571429,3362.59,6523.56,2015-01-06,2016-03-29
923,4767,ANKENY,40495.73,56.4794002789,77,17.2009183275,50023,3236.44,4.51386331939,18.9050069735,9212.11,5564.46,2015-01-06,2016-03-15
924,4768,URBANDALE,36315.79,92.6423214286,77,15.1083513383,50322,2778.41,7.08778061224,30.9733163265,6362.02,9888.24,2015-01-07,2016-03-01
925,4769,ELMA,78404.34,170.444217391,45,13.0408488613,50628,6671.2,14.5026086957,57.0285,20206.14,8393.58,2015-01-07,2016-03-22
926,4770,HUDSON,30226.09,148.896995074,7,14.8833919775,50643,2303.65,11.3480295567,49.9077832512,4510.62,13694.86,2015-01-07,2016-03-29
927,4771,CEDAR RAPIDS,51807.72,69.6340322581,57,18.4118123435,52402,3537.09,4.75415322581,23.2455510753,10015.31,3352.63,2015-01-08,2016-03-24
928,4773,WEST DES MOINES,45269.54,24.3646609257,77,16.9026568128,50265,3150.99,1.69590419806,8.14004843918,11417.61,12124.34,2015-02-16,2016-03-14
929,4774,ESTHERVILLE,43335.37,114.040447368,32,16.1454035088,51334,3686.55,9.70144736842,38.1723421053,10433.27,11655.03,2015-01-16,2016-03-28
930,4775,DAKOTA CITY,15192.86,90.4336904762,46,14.9159722222,50529,1439.25,8.56696428571,30.2121428571,3224.74,4697.7,2015-03-03,2016-02-23
931,4777,PAULLINA,28423.34,113.240398406,71,14.0291206602,51046,2789.73,11.1144621514,37.9326693227,7935.38,3943.91,2015-01-21,2016-03-09
932,4779,MOUNT AYR,12468.72,152.057560976,80,17.8232999419,50854,759.69,9.26451219512,50.9997560976,3104.76,1344.0,2015-01-05,2016-03-28
933,4780,BRITT,33302.3,115.232871972,41,14.6054292305,50423,2749.85,9.51505190311,38.5453979239,5951.68,6083.52,2015-01-05,2016-03-21
934,4781,EARLY,26674.46,106.272749004,81,15.2391424777,50535,2007.9,7.99960159363,35.5619123506,5700.85,9778.25,2015-01-14,2016-03-09
935,4782,LAMONI,27321.78,81.5575522388,27,16.1248855721,50140,1988.85,5.93686567164,27.2600298507,3110.5,71469.91,2015-01-12,2016-03-21
936,4783,EMMETSBURG,32454.54,138.104425532,74,15.1545248227,50536,2328.75,9.90957446809,46.1336170213,7623.06,22735.32,2015-01-16,2016-03-28
937,4785,AVOCA,49322.26,142.963072464,78,15.4705562457,51521,3732.6,10.8191304348,47.831884058,11515.2,7952.4,2015-02-04,2016-03-23
938,4786,WINTERSET,23653.54,92.396640625,61,17.7463622898,50273,1762.44,6.88453125,30.9189453125,7222.37,12354.3,2015-01-15,2016-03-28
939,4787,SWISHER,44030.79,85.1659381044,52,17.3031343833,52338,3292.4,6.36827852998,28.4873694391,9964.65,14041.02,2015-01-06,2016-03-31
940,4788,CEDAR RAPIDS,26864.05,134.995226131,57,15.0727237377,52405,1965.2,9.87537688442,45.1012562814,7115.52,10863.9,2015-01-13,2016-03-29
941,4789,BUSSEY,15705.3,125.6424,63,10.4573,50044,1723.4,13.7872,41.9464,3838.8,12852.18,2015-01-13,2016-03-29
942,4790,MEDIAPOLIS,16710.64,51.5760493827,29,20.7759056682,52405,965.0,2.97839506173,17.2395987654,2972.18,30392.38,2015-02-11,2016-03-23
943,4791,SIOUX CITY,26945.46,168.409125,97,17.909547619,51106,1557.0,9.73125,56.1865,6070.02,41437.91,2015-01-08,2015-02-19
944,4792,DE SOTO,17526.84,127.006086957,25,13.6041269841,50069,1465.05,10.6163043478,42.4260869565,3719.1,26142.48,2015-01-27,2016-03-28
945,4793,FORT MADISON,25569.94,48.5198102467,56,20.1816815456,52627,1415.64,2.68622390892,16.1967741935,3428.3,18178.5,2015-01-06,2016-03-29
946,4794,BURLINGTON,398803.0,63.1517022961,29,20.742007345,52601,22378.28,3.54367062549,21.0714584323,97379.57,30333.43,2015-02-03,2016-03-22
947,4795,DES MOINES,87804.23,154.042508772,77,15.2479918546,50317,6395.55,11.2202631579,51.5190175439,17245.86,22424.52,2015-01-06,2016-03-29
948,4796,DES MOINES,31154.49,152.718088235,77,16.4330999066,50321,2022.75,9.91544117647,51.0074019608,5078.76,44703.83,2015-01-08,2016-03-31
949,4797,DES MOINES,52605.36,177.122424242,77,15.2375436909,50316,4077.0,13.7272727273,59.1573737374,10712.28,14764.19,2015-02-18,2016-03-16
950,4798,DES MOINES,40840.98,170.882761506,77,16.2456744371,50320,2676.0,11.1966527197,57.1177405858,9959.46,17082.79,2015-01-05,2016-03-21
951,4799,DES MOINES,38501.93,123.009361022,77,14.9730412293,50317,2839.0,9.07028753994,41.1256230032,10331.16,8417.28,2015-04-22,2016-03-30
952,4800,DES MOINES,39079.28,132.922721088,77,14.6966699061,50320,3147.0,10.7040816327,44.4384693878,13311.72,6991.85,2015-01-06,2016-03-15
953,4801,DES MOINES,101274.6,141.841176471,77,14.7153334667,50311,7526.0,10.5406162465,47.3531232493,23135.88,29772.86,2015-01-06,2016-03-08
954,4802,DES MOINES,183445.5,160.494750656,77,15.5014239887,50310,13792.25,12.0667104112,53.6307961505,37741.96,33575.63,2015-01-05,2016-03-28
955,4803,DES MOINES,100328.52,161.299871383,77,16.0367416935,50313,6967.5,11.2017684887,53.8608038585,23661.54,16387.29,2015-01-13,2016-03-22
956,4804,DES MOINES,84093.18,151.792743682,77,15.1555337803,50312,6385.5,11.5261732852,50.7285920578,20381.94,5990.6,2015-01-05,2016-01-25
957,4805,FORT DODGE,150218.34,84.0147315436,94,18.542109633,50501,10187.84,5.69789709172,28.0412080537,39492.65,6794.49,2015-01-06,2016-03-29
958,4806,WEST LIBERTY,109511.39,158.025093795,70,20.3296825397,52776,5877.35,8.48102453102,52.7764502165,20997.59,15186.09,2015-01-06,2016-03-29
959,4807,WILLIAMSBURG,189767.23,124.76477975,48,14.2178673179,52361,16158.0,10.6232741617,41.819355687,39011.58,4187.55,2015-01-07,2016-03-30
960,4808,COUNCIL BLUFFS,58717.8,110.371804511,78,17.3797466501,51501,4067.99,7.64659774436,36.8165225564,14189.47,24570.61,2015-01-16,2016-03-21
961,4810,ANKENY,74647.58,86.698699187,77,17.6605331048,50021,4986.38,5.79138211382,28.9863646922,17926.11,11686.44,2015-01-05,2016-03-28
962,4811,LOVILIA,11627.69,90.1371317829,68,17.7304872647,50150,706.45,5.47635658915,30.1052713178,1931.98,2342751.22,2015-01-22,2016-03-31
963,4813,GRAND MOUND,33364.14,70.3884810127,23,17.7039998773,52751,2641.29,5.57234177215,23.5600843882,4903.06,5325.3,2015-01-05,2016-03-28
964,4817,KNOXVILLE,28137.48,74.6352254642,63,17.2894970416,50138,2216.9,5.88037135279,24.949071618,4817.93,21140.8,2015-01-28,2016-03-09
965,4818,DECORAH,104634.38,125.011206691,96,15.7143299482,52101,7913.27,9.45432497013,41.7819713262,26349.6,21955.75,2015-01-08,2016-03-10
966,4819,ALTOONA,133196.11,40.5714620774,77,19.768321841,50009,9256.14,2.81941516905,13.5496954005,29007.94,3669.6,2015-01-05,2016-03-28
967,4820,INWOOD,73504.92,49.3321610738,60,15.4859751968,51240,5926.53,3.97753691275,16.4892348993,19041.54,34542.01,2015-01-26,2016-01-04
968,4821,OSKALOOSA,25277.06,112.844017857,62,13.5714094388,52577,2118.35,9.45691964286,37.6636607143,6433.4,11810.48,2015-01-20,2016-03-22
969,4823,CRESTON,23133.17,58.8630279898,88,15.6637900312,50801,2020.84,5.14208651399,19.6910178117,4542.4,12724.96,2015-01-22,2016-03-31
970,4824,CRESTON,42873.61,120.431488764,88,18.6539235026,50801,2771.91,7.78626404494,40.2419662921,10706.06,2924.59,2015-01-06,2016-03-29
971,4825,OSCEOLA,42101.12,97.682412993,20,16.7116672191,50213,2994.2,6.94709976798,32.6661484919,8064.88,5654.89,2015-01-05,2016-03-28
972,4827,IOWA CITY,162821.99,133.351343161,52,22.1258814111,52240,10331.83,8.46177723178,44.5328828829,33793.59,21506.99,2015-02-19,2016-03-03
973,4828,MARSHALLTOWN,56569.88,187.939800664,64,17.6317133365,50158,4239.9,14.0860465116,62.8338870432,15731.66,6907.89,2015-01-13,2016-03-29
974,4829,DES MOINES,8742779.31,480.055969141,77,21.7902561329,50314,502306.92,27.5810959807,160.127202394,2097466.57,28915.52,2015-02-05,2016-03-31
975,4831,BOONE,23088.14,58.1565239295,8,18.3674719387,50036,1880.5,4.73677581864,19.4719143577,4318.62,8971.63,2015-01-07,2016-03-30
976,4836,IOWA CITY,71522.11,91.8127214377,52,16.8196914285,52240,5599.19,7.18766367137,30.6757252888,13651.56,22685.14,2015-01-06,2016-03-29
977,4837,IOWA CITY,92133.36,114.879501247,52,16.875637219,52240,6388.18,7.9653117207,38.3823067332,21746.59,8384.02,2015-01-07,2016-03-29
978,4838,OGDEN,11563.03,114.485445545,8,14.8710843942,50212,978.75,9.69059405941,38.4275247525,2415.78,6747.72,2015-02-17,2016-02-02
979,4839,Northwood,129200.74,112.056149176,98,14.9069388291,50459,11465.9,9.94440589766,37.5205984389,28459.88,5639.4,2015-01-16,2016-03-30
980,4840,WATERLOO,73576.35,77.5304004215,7,22.7007660814,50707,4110.98,4.33190727081,25.86914647,17347.89,3031.14,2015-01-08,2016-03-31
981,4841,DAVENPORT,45272.01,91.8296348884,82,18.450143818,52804,2934.93,5.95320486815,30.634198783,10678.83,26718.45,2015-01-06,2016-03-29
982,4843,MUSCATINE,12690.95,35.8501412429,70,20.8022287003,52761,718.94,2.0309039548,11.9566666667,3380.09,4996.85,2015-01-13,2016-03-29
983,4844,IOWA CITY,23965.34,46.7160623782,52,19.7598410438,52240,1549.43,3.02033138402,15.5956530214,6479.27,2698.28,2015-01-26,2016-03-21
984,4845,CEDAR RAPIDS,84360.61,152.001099099,57,26.1097976758,52401,4922.15,8.86873873874,50.720990991,20022.82,11597.59,2015-01-08,2016-03-24
985,4846,ONAWA,25115.4,119.597142857,67,16.997845805,51040,1684.9,8.02333333333,39.8907619048,5906.51,16055.84,2015-01-06,2016-03-29
986,4847,LECLAIRE,156424.94,66.8197095258,82,17.7236094428,52753,12551.35,5.36153353268,22.3386544212,37180.4,20603.23,2015-01-27,2016-03-22
987,4848,WINTERSET,44952.67,71.924272,61,18.0295983911,50273,3055.43,4.888688,24.028048,12942.77,45539.36,2015-01-15,2015-06-04
988,4849,DES MOINES,69909.62,431.540864198,77,37.8345392416,50314,2016.69,12.4487037037,143.872407407,13807.5,26445.81,2015-01-06,2016-03-15
989,4852,CEDAR RAPIDS,24766.29,112.574045455,57,18.3005007974,52404,1598.06,7.26390909091,37.6141363636,5748.46,23498.72,2015-02-11,2015-09-16
990,4853,JOHNSTON,34976.37,75.218,77,17.2928524085,50131,2412.86,5.18894623656,25.1248817204,7674.33,13072.27,2015-01-06,2016-03-22
991,4854,ARMSTRONG,32621.58,162.29641791,32,14.9266263919,50514,2717.1,13.5179104478,54.3379104478,8023.2,8527.39,2015-01-14,2016-03-23
992,4855,STRAWBERRY POINT,14528.18,191.160263158,22,14.6976942356,52076,1296.0,17.0526315789,64.1976315789,3026.64,5091.66,2015-01-14,2016-03-16
993,4856,LISBON,96083.92,79.4081983471,57,14.7085956316,52253,8164.29,6.74734710744,26.6540578512,21707.11,8754.54,2015-02-05,2016-03-31
994,4857,WEST BURLINGTON,24654.47,61.3295273632,29,21.1833889844,52655,1377.61,3.42689054726,20.4614427861,6740.52,17486.48,2015-01-13,2016-03-22
995,4858,WEST BURLINGTON,12814.82,49.2877692308,29,19.0802023343,52655,758.48,2.91723076923,16.4467307692,2412.02,42157.61,2015-01-06,2016-03-29
996,4859,BURLINGTON,51090.08,116.378314351,29,16.9257099468,52601,3432.4,7.81867881549,38.8744191344,12121.41,47704.31,2015-01-13,2016-03-08
997,4860,CEDAR RAPIDS,188084.06,97.0005466735,57,24.0638650779,52404,8099.82,4.17731820526,32.3505466735,24889.65,16090.86,2015-01-15,2016-03-24
998,4861,CEDAR RAPIDS,53660.56,60.7707361268,57,18.6962594188,52404,3788.51,4.29049830125,20.28801812,15778.61,75247.78,2015-01-06,2016-03-22
999,4862,KINGSLEY,67205.69,133.344623016,75,13.5276284958,51028,5637.5,11.185515873,44.6188888889,17790.85,3593.61,2015-01-07,2016-03-30
1000,4864,CLINTON,177577.1,138.515678627,23,18.5357728214,52733,10941.06,8.53436817473,46.2612168487,38304.3,5718.92,2015-01-12,2016-03-14
1001,4866,COUNCIL BLUFFS,109783.88,43.8609188973,78,19.2641522531,51501,7219.81,2.88446264483,14.6384139033,27862.22,9183.57,2015-01-07,2016-02-24
1002,4867,COUNCIL BLUFFS,78732.67,123.988456693,78,16.9246205594,51501,5377.44,8.46840944882,41.3639685039,20187.61,10973.45,2015-02-10,2016-03-28
1003,4868,WAUKEE,52461.8,88.6179054054,25,17.3299924196,50263,3513.5,5.93496621622,29.5869087838,10536.0,8027.63,2015-01-16,2016-03-28
1004,4869,GUTTENBERG,122502.11,74.7419829164,22,18.0624639696,52052,8329.66,5.08215985357,24.9555643685,25848.89,7057.68,2015-01-05,2016-03-28
1005,4872,EARLHAM,26995.65,79.3989705882,61,16.5812966101,50072,2213.97,6.51167647059,26.5844117647,6553.23,21374.29,2015-01-08,2016-03-31
1006,4873,GRANGER,35391.47,71.2102012072,25,14.7269681055,50109,3181.77,6.40195171026,23.8145875252,8074.35,5740.87,2015-01-15,2016-03-09
1007,4874,MOUNT PLEASANT,75931.46,26.3742480028,44,18.8869364941,52641,5442.96,1.89057311567,8.8028377909,20602.3,46083.74,2015-01-13,2016-03-30
1008,4876,HIAWATHA,144588.38,136.275570217,57,15.0086499708,52233,10190.5,9.60461828464,45.472403393,40407.4,27395.03,2015-01-08,2016-03-31
1009,4877,CLIVE,283563.3,156.14719163,77,23.0977990878,50325,14913.5,8.21227973568,52.1135187225,75255.08,10880.22,2015-01-12,2016-03-28
1010,4878,PRIMGHAR,97384.42,95.6624950884,71,16.9894193982,51245,7167.43,7.04069744597,31.9621905697,19772.87,41473.72,2015-01-05,2016-03-21
1011,4879,SIOUX CITY,273922.32,131.188850575,97,17.3815364477,51106,19136.25,9.16487068966,43.7883716475,54545.44,2007.96,2015-01-08,2016-03-31
1012,4880,ANITA,14201.88,116.408852459,15,15.3469164715,50020,1051.35,8.61762295082,38.9468852459,2940.0,53118.36,2015-01-08,2016-03-31
1013,4881,COON RAPIDS,57810.94,77.9123180593,14,16.6273497085,50058,4710.73,6.34869272237,26.0635983827,15855.03,20956.2,2015-01-08,2016-03-31
1014,4882,ST CHARLES,22973.74,132.032988506,61,15.9041844554,50240,1881.34,10.8122988506,44.368908046,5706.77,11338.05,2015-01-08,2016-03-31
1015,4883,SIGOURNEY,41553.81,40.9800887574,54,14.5886636765,52591,3698.13,3.64707100592,13.6830374753,8561.47,43424.54,2015-01-06,2016-03-29
1016,4884,SIOUX CITY,36800.88,111.180906344,97,16.2382725278,51106,3057.28,9.23649546828,37.0861329305,7625.68,33241.43,2015-01-05,2016-03-28
1017,4885,ZWINGLE,33917.84,103.724281346,49,17.5441815727,52079,2499.97,7.64516819572,34.6333639144,6434.53,22445.61,2015-01-08,2016-03-31
1018,4887,WEST DES MOINES,36463.06,116.868782051,77,16.4212696003,50266,2400.38,7.69352564103,38.9944551282,7622.42,16425.13,2015-01-12,2016-03-28
1019,4888,SERGEANT BLUFF,92192.25,71.7449416342,97,20.3179437215,51054,5251.27,4.08659143969,23.9532996109,20279.58,10970.76,2015-01-06,2016-03-29
1020,4890,URBANDALE,25315.51,94.1097026022,77,16.566432997,50323,1958.27,7.27981412639,31.5346096654,5436.26,17108.25,2015-01-28,2015-12-22
1021,4891,SIBLEY,199669.54,100.639889113,72,16.1435922033,51249,15276.17,7.69968245968,33.6676108871,49244.44,7998.46,2015-01-06,2015-03-31
1022,4892,DAVENPORT,129922.0,48.6053123831,82,21.8317117072,52802,7703.15,2.88183688739,16.2150243172,30376.78,23436.83,2015-01-22,2016-03-24
1023,4893,WEST DES MOINES,52191.75,85.8416940789,77,15.1003344298,50265,3982.95,6.55090460526,28.7133059211,11161.98,43673.92,2015-01-28,2016-03-23
1024,4895,CEDAR RAPIDS,114424.05,84.884310089,57,23.9695428389,52402,6036.44,4.47807121662,28.3161275964,22860.13,5430.0,2015-01-07,2016-03-30
1025,4896,HARPERS FERRY,26183.17,84.1902572347,3,19.6518273376,52146,2133.78,6.86102893891,28.3192282958,1058.04,7466.99,2015-01-05,2016-03-28
1026,4897,BURLINGTON,221898.93,135.469432234,29,20.2686672423,52601,12884.62,7.86606837607,45.2046398046,47207.78,26521.52,2015-01-06,2016-03-29
1027,4898,BURLINGTON,98366.16,109.174428413,29,26.4923039626,52601,4060.36,4.50650388457,36.4146836848,24811.73,2545.99,2015-01-21,2016-03-16
1028,4899,GRAETTINGER,46135.01,66.8623333333,74,13.9018364389,51342,3982.25,5.77137681159,22.3361304348,10853.52,6762.93,2015-01-27,2016-03-22
1029,4900,WATERLOO,169110.58,80.9528865486,7,21.1317576213,50703,9136.21,4.37348492101,27.0076926759,32458.59,7977.54,2015-01-06,2016-03-29
1030,4901,POLK CITY,208000.62,139.130849498,77,15.255533843,50226,15802.5,10.5702341137,46.7621337793,41972.47,10927.88,2015-01-15,2016-03-10
1031,4902,WATERLOO,118556.47,81.2030616438,7,22.265435531,50703,6462.23,4.42618493151,27.1044041096,27980.95,3267.9,2015-01-14,2016-02-29
1032,4904,LARCHWOOD,63266.92,50.8168032129,60,16.8092474208,51241,5569.33,4.47335742972,16.9695903614,16050.1,12781.16,2015-01-13,2016-03-22
1033,4905,ROCKWELL CITY,35110.96,50.6651659452,13,11.9758369408,50579,3463.45,4.99776334776,16.9386291486,7280.25,7487.22,2015-01-05,2016-03-31
1034,4907,CEDAR FALLS,76134.88,86.1254298643,7,17.0648664912,50613,5855.03,6.62333710407,28.7615723982,18348.51,7867.62,2015-01-15,2016-03-30
1035,4908,ELKADER,42712.4,52.2156479218,22,16.968990194,52043,3406.83,4.16482885086,17.5943520782,8335.47,8529.98,2015-01-05,2015-07-13
1036,4909,ROCK VALLEY,102438.95,129.016309824,84,14.4634880653,51247,8376.0,10.5491183879,43.1457304786,24216.45,5946.18,2015-01-21,2016-03-30
1037,4910,WATERLOO,140829.77,118.643445661,7,20.4510206174,50702,8057.51,6.78812973884,39.6117101938,34834.96,3978.0,2015-01-07,2016-03-30
1038,4911,PRINCETON,22967.99,69.3896978852,82,14.739855779,52768,2166.55,6.54546827795,23.2422960725,4956.82,29299.39,2015-01-21,2016-03-09
1039,4912,ELDRIDGE,33644.12,91.9238251366,82,15.8402306141,52748,2752.1,7.5193989071,30.7543442623,8168.35,3945.24,2015-01-08,2016-03-31
1040,4914,CEDAR FALLS,103096.05,108.294170168,7,15.4806765179,50613,7787.35,8.1799894958,36.1969537815,21634.76,6768.6,2015-01-08,2016-03-31
1041,4915,BETTENDORF,12066.64,67.411396648,82,17.0939921703,52722,849.5,4.74581005587,22.5104469274,4154.73,21547.52,2015-01-07,2016-03-30
1042,4917,PERRY,26185.06,58.9753603604,25,16.0049065854,50220,2122.86,4.78121621622,19.7214864865,4991.85,6475.69,2015-01-26,2016-03-21
1043,4919,ALTOONA,33026.4,97.7112426036,77,15.7306735697,50009,2430.32,7.19029585799,32.6446153846,8850.81,9120.72,2015-01-07,2016-03-30
1044,4921,CEDAR RAPIDS,43811.76,66.482185129,57,19.3851717245,52404,3033.76,4.60358118361,22.1804248862,9038.79,5189.65,2015-01-05,2016-03-14
1045,4923,AURELIA,13165.26,164.56575,18,13.1371071429,51005,1157.7,14.47125,55.1255,3233.28,17480.09,2015-01-21,2016-02-17
1046,4924,NASHUA,53273.39,76.5422270115,19,15.5653862206,50658,4433.4,6.36982758621,25.560704023,12752.08,8512.21,2015-01-08,2016-03-31
1047,4925,URBANDALE,31926.66,74.595,77,15.7020879139,50266,2395.67,5.59735981308,24.9517523364,7399.38,5793.4,2015-01-20,2016-03-29
1048,4926,DES MOINES,35496.26,47.4548930481,77,22.8760138146,50322,1934.98,2.58687165775,15.8375935829,5619.83,4231.04,2015-01-15,2016-03-17
1049,4927,WEST DES MOINES,29291.26,52.0271047957,77,17.561978752,50265,2092.51,3.71671403197,17.3679218472,7291.88,31543.33,2015-01-14,2016-03-16
